text1	text2	label
牙龈癌放疗	糖尿病	0
"""腹痛(胆石症,胆囊炎?)"""	扁桃体和腺样体的其他慢性疾病	0
右手示指指尖缺如	非霍奇金淋巴瘤	0
脑动脉痉挛，脑功能失调；睡眠障碍	睡眠障碍	1
龈口炎	腰部脂肪增多症	0
胃食管连接处慢性炎	乳腺术后	0
ECG:窦性心律；非特异性T波异常	子宫内膜单纯性增生	0
宫内膜单纯性增生伴局部腺上皮非典型性	铅中毒	0
右膝髌股关节退变股骨内髁骨梗死	结核感染	0
腰椎病胸椎病	腰椎病	1
头面部外伤-头外伤后反应左第八肋骨骨折	面部损伤	1
右侧小脑半球腔隙性梗死	眼术后	0
左甲癌术后	先天性小肠闭锁	0
自身免疫性疾病心脑受累	呕吐	0
右乳外上局限性腺体增厚明显Ca待排	癌	1
右肺小细胞癌广泛期	甲状腺乳头状癌	0
胃窦癌伴幽门梗阻	幽门梗阻	1
失眠(神经衰弱)	失眠	1
弥漫大B细胞淋巴病自体移植后复查	听功能障碍	0
右额叶胶质母细胞瘤	近视	0
"""乳腺癌晚期,肺癌,癌性疼痛,慢性胃炎"""	食管胸下段恶性肿瘤	0
"""左眼睑结膜恶性黑色素瘤术后,反复复发术后,"""	髋关节炎	0
胃窦管状腺瘤伴轻-中度不典型增生Hp-	胃粘膜不典型增生	1
右侧骶髂关节椎体退行性变	"""面部损伤"	0
急性脑梗死右侧颞顶枕叶梗死	癌性疼痛	0
左侧咽部挫裂伤	咽部挫伤	1
右足背玻璃割伤	转移性癌	0
左肾高密度影结合临床除外高密度囊肿	泌尿器官诊断性影像检查的异常所见	1
食道-胃底静脉重度曲张	胃底静脉曲张	1
锥体外糸病	锥体外系综合征	1
弥漫性实质性肺疾病特发性间质性肺纤维化	乳腺术后	0
结肠crohn病	妊娠状态	0
右肺癌IIIA期	癌	1
"""胃窦癌腹腔广泛淋巴结转移,缺铁性贫血 巨细胞贫血 维生素缺乏,胃食管反流 消化道出血不除外,恶心、呕吐,长期不能进食"""	O	1
直肠癌术后。低蛋白血症、前列腺增生	心脏停搏	0
急性脑梗死左颞叶枕叶大面积梗塞	凝血功能障碍	0
右肝巨块型肝癌伴肝内转移，门静脉右支癌栓	肝恶性肿瘤	1
痹症腰腿痛手麻木感冒前列腺肥大	感冒	1
乳房纤维腺瘤	纤维腺瘤	1
特指手术后状态(右髋骨、手掌骨折术后)	骨盆骨折	1
肺癌，镜下血尿	胃良性肿瘤	0
乳腺癌化疗低血象	乳腺恶性肿瘤	1
4慢性肺心病心功能3级	足趾损伤	0
"""肝细胞性肝癌术后,慢性乙型肝炎活动期,血小板减低,脾功能亢进"""	"""白斑病,不可归类在他处者"""	0
重度骨质疏松症冠心病高血压结缔组织病	髂总静脉压迫综合征[Cockett综合征]	0
尿毒症肾透析 肾性贫血 肾性骨病 肾性高血压 神经衰弱	胸椎骨折	0
右下叶肺癌	胫后动脉闭塞	0
停经25周B超提示胎儿之一隔离肺	先天性肺隔离症	1
"""右乳癌术后,肺转移切除术后"""	外伤性前房角劈裂	0
C7龋齿A8牙本质过敏	龋病	1
新生儿应激性溃疡	新生儿消化性溃疡	1
烧伤后全身瘢痕增生	肝功能异常	0
食管胃静脉曲张	右肺上叶恶性肿瘤	0
颈腰椎间盘多发性膨出	腰椎间盘移位	1
左中指远节指骨粗隆内侧缘撕脱性骨折	卵巢恶性肿瘤	0
肝损伤(肝功能损害)	肝功能异常	1
双眼人工晶体植入状态左眼晶体移位	人工晶体脱位	1
喉癌累及下咽	咽恶性肿瘤	1
糖尿病皮肤瘙痒症脑血管供血不足高血压	高血压	1
双卵巢中分化浆液性乳头状囊腺癌	冠状动脉狭窄	0
右乳导管内乳头状瘤可能	乳腺良性肿瘤	1
距肛门55cm结肠管状腺瘤Ⅱ级	管状腺瘤	1
冠状动脉疾病1急性心肌梗死2壁冠状动脉	妊娠状态	0
糖尿病性末梢神经损坏脑供血障碍	取出子宫内避孕装置	0
咳嗽(感染后)	咳嗽	1
直肠隆起型中分化腺癌	直肠恶性肿瘤	1
原发性醛固酮增生症	原发性醛固酮过多症	1
慢性中耳炎胆脂瘤形成	中耳胆脂瘤	1
心律失常高血压肿瘤冠心病脑血管病	肠蛔虫病	0
风湿性心脏瓣膜病	扁平苔癣	0
停经25周胎儿左手异常	孕25周	1
巨大胎儿	巨大儿	1
肝癌伴肝内转移	取出骨折内固定装置	0
前列腺癌？骨转移？	癌	1
先心病房缺封堵术后；高血压	白细胞减少	0
宫颈非角化型鳞癌IIIb期放化疗后	恶性黑色素瘤	0
停经285周胎儿肺隔离症	先天性肺隔离症	1
高铅血症铁低	静脉曲张	0
左乳肿块癌	癌	1
急性T淋巴细胞白血病L3型（中危，完全缓解期）	急性淋巴细胞白血病L3	1
1.宫颈鳞癌Ⅱb期 T2bN0M0，2.双侧胸腔积液 双侧颈部淋巴结转移，3.肺内占位性病变性质待查，4.甲状腺结节，性质待定，5.心律失常 房早 短阵房速，6.恶病质，7.肺内感染，8.低钾血症，高钠血症	肺部感染	1
"""体表肿瘤活检 喉癌术后,复查开药 胃镜检查"""	癌	1
臀先露难产	臀先露引起的梗阻性分娩	1
原发性肝癌伴门静脉癌栓	癌	1
1枕部皮肤坏死伴缺损	皮肤缺损	1
双小腿皮肤皮下结节性病变	"""下肢未特指的损伤,水平未特指"""	0
回肠系膜高侵袭性B细胞源性非霍奇金淋巴瘤II期（Burrkitt淋巴瘤）化疗后	非霍奇金淋巴瘤(B细胞型)	1
肝内多发占位与肝硬化	胫骨良性肿瘤	0
甲状腺双叶微小乳头状癌	听功能障碍	0
病脑视幻	关节炎	0
颈椎损伤伴不全瘫	脊柱损伤	1
叶酸缺乏症	叶酸缺乏	1
右乳多发纤维腺瘤	倒睫	0
"""1脑动脉硬化，2原发性高血压2级高危组32型糖尿病并周围神经病4前列腺增生5T2,3水平椎管后份硬脊膜外病变原因"""	眼下斜肌麻痹	0
双侧额叶脑出血术后	妊娠状态	0
疤痕子宫腹腔镜下子宫腺肌症切除术	输尿管积水	0
"""急性扁桃体炎,哮喘"""	支气管哮喘	0
左眼继发性黄斑前膜	黄斑前膜	1
双眼泡性结膜炎，左眼结膜结石	牙列缺失	0
四肢出血点原因待查	出血斑点	1
右膝陈旧性损伤	足趾瘢痕	0
右侧壁层胸膜见少量癌浸润结合免疫表	癌	1
躯体神经官能症	手部开放性损伤	0
"""肺腺鳞癌,脑转移,非小细胞肺癌晚期,化疗止吐,抗过敏"""	多尿	0
"""右肺癌,肝脏多发弥漫性结节,双侧肾上腺占位胃溃疡胃酸多,多发骨转移 中重度疼痛,维生素缺乏 咳嗽,化疗止吐 脑转移"""	右肺恶性肿瘤	1
右食指蜂蜇伤	囊性淋巴管瘤	0
"""右肺癌术后疼痛免疫功能,咳血抗过敏维生素不足叶酸不足,行动不便便秘重度疼痛抗过敏化疗,口腔溃疡高血压,化疗呕吐食欲减退"""	胆囊肌腺症	0
腰骶部臀部外伤	心房颤动[心房纤颤]	0
脑病待诊	癌	0
特指胎盘疾病胎盘低置状态羊水减少	妊娠合并羊水过少	1
"""食管癌,化疗呕吐反流性食管病,低钾血症水肿,行动不便,白细胞低,咳嗽"""	癌	1
慢性肾脏病矿物质及骨代谢异常	骨关节病	0
意识障碍原因待查低血糖发作脑缺血发作	手坏死	0
陈旧性外侧半月板紊乱	膝外侧半月板紊乱	1
右卵巢癌IV期	卵巢恶性肿瘤	1
右侧臂丛神经断裂	子宫平滑肌瘤	0
慢高合并妊娠	乳腺炎性肉芽肿	0
宫颈鳞癌ⅢB期放化疗后	化学治疗	1
右肺腺癌靶向治疗后	会阴瘢痕	0
多动症.铅高	铅中毒	1
面部皮炎	静脉功能不全(慢性)(周围性)	0
右乳浸润性导管癌术后化疗(pT	恶性肿瘤术后化疗	1
史蒂文斯-约翰逊二氏病糜烂性多形	低纤维蛋白原血症	0
右股骨骨样骨瘤	股骨良性肿瘤	1
局部包块待查：淋巴管瘤？	淋巴管瘤	1
腰5骶1间盘膨出骶管巨大囊肿	椎管囊肿	1
功能性肠病肠易激综合症伴焦虑状态	肠易激综合征	1
"""卵巢癌化疗后,反流性食管炎"""	腺瘤	0
右肺错构瘤可能性大	面部软组织挫伤	0
"""非霍奇金淋巴瘤，NK/T细胞淋巴瘤,侵及左鼻腔及副鼻窦,鼻咽镜检查活检，局麻预防出血,化疗后骨髓抑制，白细胞减低,关节痛"""	转移性肿瘤	1
左手中指撕脱性骨折	眶骨良性肿瘤	0
子宫颈鳞癌IIB期放疗后	高血压	0
双下肢活动障碍原因待查脑血管疾病后遗症	脑血管病后遗症	1
低钙镁氯血症	鳞状细胞癌	0
右膝关节外侧不完全盘状半月板撕裂	先天性眼底缺损	0
左肺陈旧性病灶斑片条索影	肺部阴影	1
脑干出血，高血压病，冠心病	腰椎压缩性骨折	0
腰1椎体及椎弓骨折	腰椎骨折L1	1
上消化道出血胃溃疡可能性大	外耳道耵聍栓塞	0
"""上呼吸道感染发热咳嗽咽炎,失眠"""	咳嗽	0
直肠癌术后 肺转移	肺继发恶性肿瘤	0
左臀部带状疱疹后遗神经症	带状疱疹后遗症	1
混合先露大小双	高血压	0
直肠癌放化疗后 T3N1M0 IIIB期	髂内动脉夹层	0
右肾癌骨继发恶性肿瘤	开放性损伤伴异物	0
右乳病变不排除恶性待石蜡	上肢开放性损伤	0
右膝髌股关节退变股骨内髁骨梗死	单侧膝关节骨性关节病	1
右肾错构瘤伴出血	骨坏死	0
胎-胎输血综合征供血者	双胎输血综合征	1
耳鸣;分泌性中耳炎;鼻中隔偏曲;慢性咽炎;鼻窦炎;头痛;脑血管供血不足;变应性支气管炎	导管内乳头状瘤	0
右面部红肿痒疑过敏	肺错构瘤	0
左下肺CA	癌	1
慢性浅表萎缩性胃炎伴咖啡斑	中毒性心肌炎	0
右肺结节 肺癌不除外	颈椎间盘突出	0
代谢性酸中毒合并高钾血症	多发性神经病[多发性神经炎/周围神经炎]	0
乙状结肠癌腹主动脉旁、左髂总血管旁淋巴结转移	食管恶性肿瘤	0
"""直肠癌术后（Kras 野生型）,肝转移瘤术后复"""	转移性癌	0
食管中上段鳞癌化疗后	化学治疗	1
冠心病高血压病腰腿痛脑血栓	子宫内膜恶性肿瘤	0
肱骨病理性骨折	肱骨骨折	1
冠心病陈旧性心梗？;脑梗塞	恶性肿瘤放疗	0
乳癌化疗	多发性神经病[多发性神经炎/周围神经炎]	0
慢性肾脏疾病合并矿物质骨代谢异常	矿物质代谢紊乱	1
分娩伴会阴裂伤Ⅰ度	分娩伴会阴裂伤	1
64龋(牙)	血管支架植入术后状态	0
食管中-高分化鳞状细胞癌	颈椎管狭窄	0
"""食管胃交界腺癌放化疗,血小板降低,白细胞降低,化疗,HER2(1+),PDL-1(强+约10%），EGFR(3+),MSS。"""	食管胃连接部恶性肿瘤	1
右卵巢腺癌	血管畸形	0
辐射损伤	"""暴露于未特指类型的辐射下造成的损伤,在未特指场所"""	1
脾虚大便不调痹症高尿血酸血症	高尿酸血症	1
喘息性支气管炎支气管肺发育不良？	腹股沟继发恶性肿瘤	0
肝总管Ca肝内占位	肝外胆管恶性肿瘤	1
妊娠期糖尿病G4P1孕39+4周待产LOA	肺恶性肿瘤	0
腹部脂肪堆积	腹部脂肪增多症	1
血尿蛋白尿查因IGA肾病	右肺恶性肿瘤	0
双输卵管结扎术后	结扎输卵管绝育	1
口腔灼伤性溃疡	溃疡性口炎	1
右腮腺鳞癌放化疗后	脑恶性肿瘤	0
股骨骨肉瘤	股骨恶性肿瘤	1
腹部手术后乏力	乏力	1
上呼吸道感染;鼻窦炎?;腹泻	动脉硬化	0
双小腿肿痛	下肢疼痛	0
妊娠急腹症	急腹症	1
右肺癌治疗后	右肺恶性肿瘤	1
左膝软组织挫裂伤	子宫颈恶性肿瘤	0
胃癌IV期化疗后	癌	1
陈旧性会阴3度撕裂阴道前后壁膨出2度	阴道前后壁脱垂	1
慢性肾脏病合并矿物质骨质代谢异常	矿物质代谢紊乱	1
乳腺肿瘤(化疗后)	清创术后	0
鼻咽癌放疗后未控	直肠恶性肿瘤	0
卵巢高级别浆液性腺癌III期	妊娠状态	0
阴道鳞状细胞癌	鳞状细胞癌	1
肺炎肿瘤多处转移全身痛不能进食	多部位继发恶性肿瘤	1
冠状动脉供血不足;高脂血症;焦虑状态;支架植入术后状态	高脂血症	1
右乳导管内乳头状肿瘤性病变	脑白质病	0
肾结石术后	下肢肿胀	0
长期胃口差间歇性清晨眼睑浮肿	食欲不振	1
肝右外叶肝细胞癌	肝细胞癌	1
右腹股沟淋巴结转移性低分化鳞癌	肝损害	0
右眼玻璃体术后，硅油眼	眼术后	1
右外耳中耳癌	中耳恶性肿瘤	1
前降支重度狭窄左旋支闭塞	原发性肺动脉高压	0
""": 阴道伤口息肉术后脱痂恢复期,宫颈鳞状细胞癌IIA2期伴HPV33型感染术后第二次化疗后,骨髓抑制,轻度贫血 ,阴道顶端恢复期,绝经综合征 ,阴道顶端肉芽增生"""	化学治疗	0
睑分裂痣	坏疽	0
"""非霍奇金淋巴瘤,上腔静脉压迫综合征,化疗期间,肝功能损害,白细胞减少,静脉血栓形成,上呼吸道感染，咳嗽"""	上呼吸道感染	1
糖尿病高血压并脑损害心脏损害	心脏损伤	1
"""右肺癌术后疼痛免疫功能,咳血抗过敏维生素不足叶酸不足,行动不便便秘重度疼痛抗过敏化疗,口腔溃疡高血压,化疗呕吐食欲减退"""	叶酸缺乏	1
四肢抖动待查低钙脑损伤新生儿良性惊	不自主运动	1
高血压病并左房增大	舌血管畸形	0
食管高分化鳞形细胞癌	食管恶性肿瘤	1
子宫内膜低分化子宫内膜样腺癌	鼻部开放性损伤	0
口腔弥漫性扁平苔藓	扁平苔癣	1
右侧下牙龈癌	直肠恶性肿瘤	0
IVF治疗准备宫腔预移植	肢体无力	0
"""右肺腺癌IV期疼痛,特发性肺间质纤维化,2型糖尿病 高血压病 甲状腺结节 胆囊结石伴胆囊炎,便秘"""	胆囊结石伴胆囊炎	1
右肺上叶腺癌T1bN0M1b Ⅳ期 化疗	骨坏死	0
先天性心脏病法洛四联症	慢性移植物抗宿主病	0
风心瓣膜病，AI（中-重）MS轻-中TIA过后，	风湿性心脏病	1
宫颈上皮内瘤样病变II-III级	宫颈上皮瘤样病变[CIN]II级	1
胃平滑肌瘤	平滑肌瘤	1
左足第4、5足趾间恶黑，左腹股沟、左髂血管淋巴结转移	直肠恶性肿瘤	0
颈部前胸部猫抓伤	颈部开放性损伤	1
肝癌，化疗后血细胞低下	肝恶性肿瘤	1
急性髓系白血病; 异基因造血干细胞移植术	急性髓系白血病	1
肺结节(右肺实性结节，慢性炎症？)	腺癌	0
结多发肠绒毛管状腺瘤	结肠良性肿瘤	1
右甲状腺结节性甲状腺肿伴囊性变	回盲部恶性肿瘤	0
左腋窝淋巴结增生性病变	尿布性皮炎	0
宫颈炎性疾病，子宫肌瘤术后	宫颈炎性疾病	1
糖尿病高血压并脑损害心脏损害	未特指的脑病	1
冠状动脉粥样硬化性心脏病;支架植入术后状态;高脂血症;高血压;周围神经病;感冒	先天性肺隔离症	0
直肠结肠粘膜低级别管状及绒毛管状腺瘤	直肠良性肿瘤	1
"""食管鳞癌术后,高血压,白细胞低下,放疗呕吐、食欲下降,成人不能进食,咳嗽、痰不易咳出"""	白细胞减少	1
胃弥漫大B细胞型生发中心B细胞来源	胃恶性肿瘤	1
腰4、5椎体不稳	腰椎不稳定	1
尿毒症肾透析 肾性贫血 肾性骨病 肾性高血压 神经衰弱	神经衰弱	1
继发性前庭功能损害	前庭功能未特指的疾患	1
右卵巢浆液性腺癌	下肢恶性肿瘤	0
轻度“0”形腿消化功能差多汗缺锌	多汗症	1
脑胶质瘤术后复发二次术后WHOⅣ级	脑动静脉瘘	0
感染后头痛	头痛	1
冠心病心功能不全心律失常	冠心病心律失常型	1
右上肺鳞状细胞癌介入治疗后	鳞状细胞癌	1
硬膜下硬膜外血肿	硬膜下血肿	1
"""右肺下叶低分化癌骨转移 淋巴结转移 IV期,双肺多发小结节性质待查"""	肺占位性病变	1
桥本氏甲状腺病3梅尼尔综合征	皮肤色素沉着	0
左胸左下肢刀伤颈部胸部双上肢枪伤	胸部开放性损伤	1
多脏器功能障碍肝肾脑凝血	脑血栓形成	0
"""冠心病,心绞痛型"""	冠状动脉粥样硬化性心脏病	1
左乳癌可疑肺M，CT3N2Mx luminal B2	神经症性障碍	0
耳鸣;分泌性中耳炎;鼻中隔偏曲;慢性咽炎;鼻窦炎;头痛;脑血管供血不足;变应性支气管炎	头痛	1
右上中肺腺癌 cT3N3M1b Ⅳ期EGFR基因检测野生型	右肺恶性肿瘤	1
食管平滑肌瘤	腹腔淋巴结继发恶性肿瘤	0
热液烫伤后躯干双臀双下肢9%II°	下肢烫伤	1
"""肺癌 放疗化疗,放射性皮炎,咳嗽,肝功能损害 预防过敏,化疗止吐 维生素缺乏"""	肺恶性肿瘤	1
特指再生障碍性贫血	其他特指的再生障碍性贫血	1
乳腺纤维囊性乳腺病	乳腺囊性增生病	1
左乳腺癌肺骨转移放化疗	直肠恶性肿瘤	0
腰椎侧凸腰椎分隔不全	肺术后	0
脑膜瘤(术后)	脑术后	1
慢性心功能衰竭急性发作全心增大	腺癌	0
便秘关节炎，退变性	肾性骨病	0
送检左舌背纤维脂肪组织增生伴表面鳞状	鳞状细胞癌	0
孕34+4周孕1产0左枕；羊水过少？	羊水过少	1
左舌癌术后复发	口炎	0
纵隔畸胎瘤术后伴多发骨转移	妊娠合并糖尿病	0
慢性移植物抗宿主反应病口腔皮肤眼	慢性移植物抗宿主病	1
直肠中分化粘液腺癌根治术后(pT4bN1M0)IIIC期化疗	眼术后	0
外阴痒外阴炎霉菌阴道炎	外阴炎	1
右拇指甲床示指皮肤撕脱缺损	皮肤缺损	1
鞍区肿瘤放疗后	高眼压症	0
乙状结肠癌肝转移姑息术后腹腔淋巴结转移综合治疗后	肝继发恶性肿瘤	1
腹痛(未特指);肠癌术后	癌	1
双侧额叶基底节区多发腔隙性缺血梗塞灶	基底节脑梗死	1
右额颞顶部慢性硬膜下积液	硬脑膜下积液	1
慢性糜烂性胃炎	链球菌感染	0
慢性中耳炎(胆脂瘤)	心悸	0
下咽部差分化腺癌	新生儿未特指的细菌性脓毒症	0
左眼视网膜全部脱落右眼部分脱离	视网膜脱离	1
处女膜破裂出血	处女膜撕裂伤	1
先天性胆管囊性扩张症IV型恶性变	手指挫伤	0
"""高血压,高脂血症,骨质疏松,结肠癌"""	中性粒细胞减少症	0
胸憋浮肿下肢静脉功能异常	水肿	1
喷门癌肝转移	腔隙性脑梗死	0
高尿酸肝脏功能轻度减退高血糖	腺癌	0
腰椎间盘突出伴椎管狭窄症	肝硬化	0
食道早期癌侵及粘膜肌层口侧局灶高级?	癌	1
臀部疖肿金黄色葡萄球菌	金黄色葡萄球菌感染	1
肠胃功能失调	胃肠功能紊乱	1
食管胸中段中分化鳞癌（术后）	乳腺恶性肿瘤	0
"""高血压病,脑血管病，过敏性鼻炎，抑郁症，便秘"""	癌	0
左左鼻腔新生物息肉右右鼻腔新生物息肉	鼻腔息肉	1
右侧胸水待查胸腔穿刺麻醉	放射治疗	0
右肺腺癌，骨转移，化疗，骨破坏	腺癌	0
掌指角皮病复诊取药	角化病	1
右肾囊肿内伴结石	鳞状细胞癌	0
急性ST段抬高型心肌梗死下壁	急性ST段抬高型心肌梗死	1
1.肝癌术后复发多次栓塞术后	恶性肿瘤复发	1
慢性支气管炎继发感染;慢性阻塞性肺疾病	鳞状细胞癌	0
左鳃裂瘘管	鳃裂瘘	1
前列腺癌；糖尿病；高血压	高血压	1
异位甲状旁腺	甲状旁腺异位	1
右侧髋臼炎症	静脉血栓形成	0
高血压糖尿病上感	上呼吸道感染	1
左房增大左右室肥厚	脾功能亢进	0
